name;identifier;SMILES;inchikey;MW;LogP;pubchem;drugbank;pdb;chEMBL;membrane;method;temperature;charge;note;X_min;X_min_acc;G_pen;G_pen_acc;G_wat;G_wat_acc;LogK;LogK_acc;LogPerm;LogPerm_acc;theta;theta_acc;abs_wl;abs_wl_acc;fluo_wl;fluo_wl_acc;QY;QY_acc;lt;lt_acc;primary_reference;secondary_reference
Azithromycin;MM12580;CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O;MQTOSJVFKKJCRP-UHFFFAOYSA-N;749;1.9;2269;;;;CACO;ECACO;37;;;;;;;;;;;-5.98297;;;;;;;;;;;;"Riedmaier AE, DeMent K, Huckle J, Bransford P, Stillhart C, Lloyd R, Alluri R, Basu S, Chen Y, Dhamankar V, Dodd S, Kulkarni P, Olivares-Morales A, Peng CC, Pepin X, Ren X, Tran T, Tistaert C, Heimbach T, Kesisoglou F, Wagner C, Parrott N.: Use of Physiologically Based Pharmacokinetic (PBPK) Modeling for Predicting Drug-Food Interactions: an Industry Perspective. AAPS J, Volume 22 (6), 2020";"Yee S. In Vitro Permeability Across Caco-2 Cells (Colonic) Can Predict In Vivo (Small Intestinal) Absorption in Man—Fact or Myth. Pharm Res. 1997, 14, 763-766"
Caffeine;MM00040;Cn1c(=O)c2c(ncn2C)n(C)c1=O;RYYVLZVUVIJVGH-UHFFFAOYSA-N;194.194;-1.03;2519;DB00201;CFF;CHEMBL113;CACO;ECACO;37;;;;;;;;;;;-4.29671;;;;;;;;;;;;"Riedmaier AE, DeMent K, Huckle J, Bransford P, Stillhart C, Lloyd R, Alluri R, Basu S, Chen Y, Dhamankar V, Dodd S, Kulkarni P, Olivares-Morales A, Peng CC, Pepin X, Ren X, Tran T, Tistaert C, Heimbach T, Kesisoglou F, Wagner C, Parrott N.: Use of Physiologically Based Pharmacokinetic (PBPK) Modeling for Predicting Drug-Food Interactions: an Industry Perspective. AAPS J, Volume 22 (6), 2020";"Yee S. In Vitro Permeability Across Caco-2 Cells (Colonic) Can Predict In Vivo (Small Intestinal) Absorption in Man—Fact or Myth. Pharm Res. 1997, 14, 763-766"
1-cyano-2-methyl-3-[2-[(5-methyl-1H-imidazol-4-yl)methylsulfanyl]ethyl]guanidine;MM00463;CNC(=NCCSCc1nc[nH]c1C)NC#N;AQIXAKUUQRKLND-UHFFFAOYSA-N;252.34;0.6;2756;DB00501;;CHEMBL30;CACO;ECACO;37;;;;;;;;;;;-5.51428;;;;;;;;;;;;"Riedmaier AE, DeMent K, Huckle J, Bransford P, Stillhart C, Lloyd R, Alluri R, Basu S, Chen Y, Dhamankar V, Dodd S, Kulkarni P, Olivares-Morales A, Peng CC, Pepin X, Ren X, Tran T, Tistaert C, Heimbach T, Kesisoglou F, Wagner C, Parrott N.: Use of Physiologically Based Pharmacokinetic (PBPK) Modeling for Predicting Drug-Food Interactions: an Industry Perspective. AAPS J, Volume 22 (6), 2020";"Yee S. In Vitro Permeability Across Caco-2 Cells (Colonic) Can Predict In Vivo (Small Intestinal) Absorption in Man—Fact or Myth. Pharm Res. 1997, 14, 763-766"
CP-W;MM15218;;;;;;;;;CACO;ECACO;37;;;;;;;;;;;-5.50585;;;;;;;;;;;;"Riedmaier AE, DeMent K, Huckle J, Bransford P, Stillhart C, Lloyd R, Alluri R, Basu S, Chen Y, Dhamankar V, Dodd S, Kulkarni P, Olivares-Morales A, Peng CC, Pepin X, Ren X, Tran T, Tistaert C, Heimbach T, Kesisoglou F, Wagner C, Parrott N.: Use of Physiologically Based Pharmacokinetic (PBPK) Modeling for Predicting Drug-Food Interactions: an Industry Perspective. AAPS J, Volume 22 (6), 2020";"Yee S. In Vitro Permeability Across Caco-2 Cells (Colonic) Can Predict In Vivo (Small Intestinal) Absorption in Man—Fact or Myth. Pharm Res. 1997, 14, 763-766"
2,2-dichloro-N-[(1R,2R)-1,3-dihydroxy-1-(4-nitrophenyl)propan-2-yl]acetamide;MM00342;O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl;WIIZWVCIJKGZOK-UHFFFAOYSA-N;323.126;0.91;5959;DB00446;CLM;CHEMBL130;CACO;ECACO;37;;;;;;;;;;;-4.68613;;;;;;;;;;;;"Riedmaier AE, DeMent K, Huckle J, Bransford P, Stillhart C, Lloyd R, Alluri R, Basu S, Chen Y, Dhamankar V, Dodd S, Kulkarni P, Olivares-Morales A, Peng CC, Pepin X, Ren X, Tran T, Tistaert C, Heimbach T, Kesisoglou F, Wagner C, Parrott N.: Use of Physiologically Based Pharmacokinetic (PBPK) Modeling for Predicting Drug-Food Interactions: an Industry Perspective. AAPS J, Volume 22 (6), 2020";"Yee S. In Vitro Permeability Across Caco-2 Cells (Colonic) Can Predict In Vivo (Small Intestinal) Absorption in Man—Fact or Myth. Pharm Res. 1997, 14, 763-766"
Noloxone;MM15219;;;;;;;;;CACO;ECACO;37;;;;;;;;;;;-4.54975;;;;;;;;;;;;"Riedmaier AE, DeMent K, Huckle J, Bransford P, Stillhart C, Lloyd R, Alluri R, Basu S, Chen Y, Dhamankar V, Dodd S, Kulkarni P, Olivares-Morales A, Peng CC, Pepin X, Ren X, Tran T, Tistaert C, Heimbach T, Kesisoglou F, Wagner C, Parrott N.: Use of Physiologically Based Pharmacokinetic (PBPK) Modeling for Predicting Drug-Food Interactions: an Industry Perspective. AAPS J, Volume 22 (6), 2020";"Yee S. In Vitro Permeability Across Caco-2 Cells (Colonic) Can Predict In Vivo (Small Intestinal) Absorption in Man—Fact or Myth. Pharm Res. 1997, 14, 763-766"
"(2S)-2-[[4-[(2,4-diaminopteridin-6-yl)methyl-methylamino]benzoyl]amino]pentanedioic acid";MM00270;CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1;FBOZXECLQNJBKD-UHFFFAOYSA-N;454.447;0.27;126941;DB00563;MTX;CHEMBL34259;CACO;ECACO;37;;;;;;;;;;;-5.92082;;;;;;;;;;;;"Riedmaier AE, DeMent K, Huckle J, Bransford P, Stillhart C, Lloyd R, Alluri R, Basu S, Chen Y, Dhamankar V, Dodd S, Kulkarni P, Olivares-Morales A, Peng CC, Pepin X, Ren X, Tran T, Tistaert C, Heimbach T, Kesisoglou F, Wagner C, Parrott N.: Use of Physiologically Based Pharmacokinetic (PBPK) Modeling for Predicting Drug-Food Interactions: an Industry Perspective. AAPS J, Volume 22 (6), 2020";"Yee S. In Vitro Permeability Across Caco-2 Cells (Colonic) Can Predict In Vivo (Small Intestinal) Absorption in Man—Fact or Myth. Pharm Res. 1997, 14, 763-766"
"Acetylsalycic acid";MM15220;;;;;;;;;CACO;ECACO;37;;;;;;;;;;;-4.51329;;;;;;;;;;;;"Riedmaier AE, DeMent K, Huckle J, Bransford P, Stillhart C, Lloyd R, Alluri R, Basu S, Chen Y, Dhamankar V, Dodd S, Kulkarni P, Olivares-Morales A, Peng CC, Pepin X, Ren X, Tran T, Tistaert C, Heimbach T, Kesisoglou F, Wagner C, Parrott N.: Use of Physiologically Based Pharmacokinetic (PBPK) Modeling for Predicting Drug-Food Interactions: an Industry Perspective. AAPS J, Volume 22 (6), 2020";"Yee S. In Vitro Permeability Across Caco-2 Cells (Colonic) Can Predict In Vivo (Small Intestinal) Absorption in Man—Fact or Myth. Pharm Res. 1997, 14, 763-766"
"Benzyl Penicillins";MM15221;;;;;;;;;CACO;ECACO;37;;;;;;;;;;;-5.70774;;;;;;;;;;;;"Riedmaier AE, DeMent K, Huckle J, Bransford P, Stillhart C, Lloyd R, Alluri R, Basu S, Chen Y, Dhamankar V, Dodd S, Kulkarni P, Olivares-Morales A, Peng CC, Pepin X, Ren X, Tran T, Tistaert C, Heimbach T, Kesisoglou F, Wagner C, Parrott N.: Use of Physiologically Based Pharmacokinetic (PBPK) Modeling for Predicting Drug-Food Interactions: an Industry Perspective. AAPS J, Volume 22 (6), 2020";"Yee S. In Vitro Permeability Across Caco-2 Cells (Colonic) Can Predict In Vivo (Small Intestinal) Absorption in Man—Fact or Myth. Pharm Res. 1997, 14, 763-766"
Dexamethasone;MM00355;C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO;UREBDLICKHMUKA-CXSFZGCWSA-N;392.467;1.9;5743;DB01234;DEX;CHEMBL384467;CACO;ECACO;37;;;;;;;;;;;-4.63078;;;;;;;;;;;;"Riedmaier AE, DeMent K, Huckle J, Bransford P, Stillhart C, Lloyd R, Alluri R, Basu S, Chen Y, Dhamankar V, Dodd S, Kulkarni P, Olivares-Morales A, Peng CC, Pepin X, Ren X, Tran T, Tistaert C, Heimbach T, Kesisoglou F, Wagner C, Parrott N.: Use of Physiologically Based Pharmacokinetic (PBPK) Modeling for Predicting Drug-Food Interactions: an Industry Perspective. AAPS J, Volume 22 (6), 2020";"Yee S. In Vitro Permeability Across Caco-2 Cells (Colonic) Can Predict In Vivo (Small Intestinal) Absorption in Man—Fact or Myth. Pharm Res. 1997, 14, 763-766"
Tenidap;MM15222;;;;;60712;;;;CACO;ECACO;37;;;;;;;;;;;-4.29073;;;;;;;;;;;;"Riedmaier AE, DeMent K, Huckle J, Bransford P, Stillhart C, Lloyd R, Alluri R, Basu S, Chen Y, Dhamankar V, Dodd S, Kulkarni P, Olivares-Morales A, Peng CC, Pepin X, Ren X, Tran T, Tistaert C, Heimbach T, Kesisoglou F, Wagner C, Parrott N.: Use of Physiologically Based Pharmacokinetic (PBPK) Modeling for Predicting Drug-Food Interactions: an Industry Perspective. AAPS J, Volume 22 (6), 2020";"Yee S. In Vitro Permeability Across Caco-2 Cells (Colonic) Can Predict In Vivo (Small Intestinal) Absorption in Man—Fact or Myth. Pharm Res. 1997, 14, 763-766"
Prasozin;MM15223;;;;;;;;;CACO;ECACO;37;;;;;;;;;;;-4.36051;;;;;;;;;;;;"Riedmaier AE, DeMent K, Huckle J, Bransford P, Stillhart C, Lloyd R, Alluri R, Basu S, Chen Y, Dhamankar V, Dodd S, Kulkarni P, Olivares-Morales A, Peng CC, Pepin X, Ren X, Tran T, Tistaert C, Heimbach T, Kesisoglou F, Wagner C, Parrott N.: Use of Physiologically Based Pharmacokinetic (PBPK) Modeling for Predicting Drug-Food Interactions: an Industry Perspective. AAPS J, Volume 22 (6), 2020";"Yee S. In Vitro Permeability Across Caco-2 Cells (Colonic) Can Predict In Vivo (Small Intestinal) Absorption in Man—Fact or Myth. Pharm Res. 1997, 14, 763-766"
"Valproic acid";MM00711;CCCC(CCC)C(=O)O;NIJJYAXOARWZEE-UHFFFAOYSA-N;144.214;2.29;3121;DB00313;2PP;CHEMBL109;CACO;ECACO;37;;;;;;;;;;;-4.31876;;;;;;;;;;;;"Riedmaier AE, DeMent K, Huckle J, Bransford P, Stillhart C, Lloyd R, Alluri R, Basu S, Chen Y, Dhamankar V, Dodd S, Kulkarni P, Olivares-Morales A, Peng CC, Pepin X, Ren X, Tran T, Tistaert C, Heimbach T, Kesisoglou F, Wagner C, Parrott N.: Use of Physiologically Based Pharmacokinetic (PBPK) Modeling for Predicting Drug-Food Interactions: an Industry Perspective. AAPS J, Volume 22 (6), 2020";"Yee S. In Vitro Permeability Across Caco-2 Cells (Colonic) Can Predict In Vivo (Small Intestinal) Absorption in Man—Fact or Myth. Pharm Res. 1997, 14, 763-766"
(S)-[(2R,4S,5R)-5-ethenyl-1-azabicyclo[2.2.2]octan-2-yl]-(6-methoxyquinolin-4-yl)methanol;MM00558;C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12;LOUPRKONTZGTKE-LHHVKLHASA-N;324.424;3.17;441074;DB00908;QDN;CHEMBL1294;CACO;ECACO;37;;;;;;;;;;;-4.69037;;;;;;;;;;;;"Riedmaier AE, DeMent K, Huckle J, Bransford P, Stillhart C, Lloyd R, Alluri R, Basu S, Chen Y, Dhamankar V, Dodd S, Kulkarni P, Olivares-Morales A, Peng CC, Pepin X, Ren X, Tran T, Tistaert C, Heimbach T, Kesisoglou F, Wagner C, Parrott N.: Use of Physiologically Based Pharmacokinetic (PBPK) Modeling for Predicting Drug-Food Interactions: an Industry Perspective. AAPS J, Volume 22 (6), 2020";"Yee S. In Vitro Permeability Across Caco-2 Cells (Colonic) Can Predict In Vivo (Small Intestinal) Absorption in Man—Fact or Myth. Pharm Res. 1997, 14, 763-766"
1-naphthalen-1-yloxy-3-(propan-2-ylamino)propan-2-ol;MM00085;CC(C)NCC(O)COc1cccc2ccccc12;AQHHHDLHHXJYJD-UHFFFAOYSA-N;259.349;2.58;4946;DB00571;;CHEMBL27;CACO;ECACO;37;;;;;;;;;;;-4.56067;;;;;;;;;;;;"Riedmaier AE, DeMent K, Huckle J, Bransford P, Stillhart C, Lloyd R, Alluri R, Basu S, Chen Y, Dhamankar V, Dodd S, Kulkarni P, Olivares-Morales A, Peng CC, Pepin X, Ren X, Tran T, Tistaert C, Heimbach T, Kesisoglou F, Wagner C, Parrott N.: Use of Physiologically Based Pharmacokinetic (PBPK) Modeling for Predicting Drug-Food Interactions: an Industry Perspective. AAPS J, Volume 22 (6), 2020";"Yee S. In Vitro Permeability Across Caco-2 Cells (Colonic) Can Predict In Vivo (Small Intestinal) Absorption in Man—Fact or Myth. Pharm Res. 1997, 14, 763-766"
Trovoflaxin;MM15224;;;;;;;;;CACO;ECACO;37;;;;;;;;;;;-4.51956;;;;;;;;;;;;"Riedmaier AE, DeMent K, Huckle J, Bransford P, Stillhart C, Lloyd R, Alluri R, Basu S, Chen Y, Dhamankar V, Dodd S, Kulkarni P, Olivares-Morales A, Peng CC, Pepin X, Ren X, Tran T, Tistaert C, Heimbach T, Kesisoglou F, Wagner C, Parrott N.: Use of Physiologically Based Pharmacokinetic (PBPK) Modeling for Predicting Drug-Food Interactions: an Industry Perspective. AAPS J, Volume 22 (6), 2020";"Yee S. In Vitro Permeability Across Caco-2 Cells (Colonic) Can Predict In Vivo (Small Intestinal) Absorption in Man—Fact or Myth. Pharm Res. 1997, 14, 763-766"
Ibuprofen;MM00045;CC(C)Cc1ccc(C(C)C(=O)O)cc1;HEFNNWSXXWATRW-UHFFFAOYSA-N;206.285;3.07;3672;DB01050;;CHEMBL521;CACO;ECACO;37;;;;;;;;;;;-4.27984;;;;;;;;;;;;"Riedmaier AE, DeMent K, Huckle J, Bransford P, Stillhart C, Lloyd R, Alluri R, Basu S, Chen Y, Dhamankar V, Dodd S, Kulkarni P, Olivares-Morales A, Peng CC, Pepin X, Ren X, Tran T, Tistaert C, Heimbach T, Kesisoglou F, Wagner C, Parrott N.: Use of Physiologically Based Pharmacokinetic (PBPK) Modeling for Predicting Drug-Food Interactions: an Industry Perspective. AAPS J, Volume 22 (6), 2020";"Yee S. In Vitro Permeability Across Caco-2 Cells (Colonic) Can Predict In Vivo (Small Intestinal) Absorption in Man—Fact or Myth. Pharm Res. 1997, 14, 763-766"
7-chloro-1-methyl-5-phenyl-3H-1,4-benzodiazepin-2-one;MM00094;CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21;AAOVKJBEBIDNHE-UHFFFAOYSA-N;284.743;3.15;3016;DB00829;DZP;CHEMBL12;CACO;ECACO;37;;;;;;;;;;;-4.14893;;;;;;;;;;;;"Riedmaier AE, DeMent K, Huckle J, Bransford P, Stillhart C, Lloyd R, Alluri R, Basu S, Chen Y, Dhamankar V, Dodd S, Kulkarni P, Olivares-Morales A, Peng CC, Pepin X, Ren X, Tran T, Tistaert C, Heimbach T, Kesisoglou F, Wagner C, Parrott N.: Use of Physiologically Based Pharmacokinetic (PBPK) Modeling for Predicting Drug-Food Interactions: an Industry Perspective. AAPS J, Volume 22 (6), 2020";"Yee S. In Vitro Permeability Across Caco-2 Cells (Colonic) Can Predict In Vivo (Small Intestinal) Absorption in Man—Fact or Myth. Pharm Res. 1997, 14, 763-766"
N-(2,6-dichlorophenyl)-4,5-dihydro-1H-imidazol-2-amine;MM00344;Clc1cccc(Cl)c1N=C1NCCN1;GJSURZIOUXUGAL-UHFFFAOYSA-N;230.09;2.17;2803;DB00575;CLU;CHEMBL134;CACO;ECACO;37;;;;;;;;;;;-4.52143;;;;;;;;;;;;"Riedmaier AE, DeMent K, Huckle J, Bransford P, Stillhart C, Lloyd R, Alluri R, Basu S, Chen Y, Dhamankar V, Dodd S, Kulkarni P, Olivares-Morales A, Peng CC, Pepin X, Ren X, Tran T, Tistaert C, Heimbach T, Kesisoglou F, Wagner C, Parrott N.: Use of Physiologically Based Pharmacokinetic (PBPK) Modeling for Predicting Drug-Food Interactions: an Industry Perspective. AAPS J, Volume 22 (6), 2020";"Yee S. In Vitro Permeability Across Caco-2 Cells (Colonic) Can Predict In Vivo (Small Intestinal) Absorption in Man—Fact or Myth. Pharm Res. 1997, 14, 763-766"
Fluconazole;MM12535;OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F;RFHAOTPXVQNOHP-UHFFFAOYSA-N;306.28;0.74;3365;;;;CACO;ECACO;37;;;;;;;;;;;-4.52578;;;;;;;;;;;;"Riedmaier AE, DeMent K, Huckle J, Bransford P, Stillhart C, Lloyd R, Alluri R, Basu S, Chen Y, Dhamankar V, Dodd S, Kulkarni P, Olivares-Morales A, Peng CC, Pepin X, Ren X, Tran T, Tistaert C, Heimbach T, Kesisoglou F, Wagner C, Parrott N.: Use of Physiologically Based Pharmacokinetic (PBPK) Modeling for Predicting Drug-Food Interactions: an Industry Perspective. AAPS J, Volume 22 (6), 2020";"Yee S. In Vitro Permeability Across Caco-2 Cells (Colonic) Can Predict In Vivo (Small Intestinal) Absorption in Man—Fact or Myth. Pharm Res. 1997, 14, 763-766"
3-(5,6-dihydrobenzo[b][1]benzazepin-11-yl)-N-methylpropan-1-amine;MM00474;CNCCCN1c2ccccc2CCc2ccccc21;HCYAFALTSJYZDH-UHFFFAOYSA-N;266.388;3.53;2995;DB01151;DSM;CHEMBL72;CACO;ECACO;37;;;;;;;;;;;-4.66555;;;;;;;;;;;;"Riedmaier AE, DeMent K, Huckle J, Bransford P, Stillhart C, Lloyd R, Alluri R, Basu S, Chen Y, Dhamankar V, Dodd S, Kulkarni P, Olivares-Morales A, Peng CC, Pepin X, Ren X, Tran T, Tistaert C, Heimbach T, Kesisoglou F, Wagner C, Parrott N.: Use of Physiologically Based Pharmacokinetic (PBPK) Modeling for Predicting Drug-Food Interactions: an Industry Perspective. AAPS J, Volume 22 (6), 2020";"Yee S. In Vitro Permeability Across Caco-2 Cells (Colonic) Can Predict In Vivo (Small Intestinal) Absorption in Man—Fact or Myth. Pharm Res. 1997, 14, 763-766"
Testosterone;MM00423;CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12;MUMGGOZAMZWBJJ-UHFFFAOYSA-N;288.431;3.88;6013;DB00624;TES;CHEMBL386630;CACO;ECACO;37;;;;;;;;;;;-4.14104;;;;;;;;;;;;"Riedmaier AE, DeMent K, Huckle J, Bransford P, Stillhart C, Lloyd R, Alluri R, Basu S, Chen Y, Dhamankar V, Dodd S, Kulkarni P, Olivares-Morales A, Peng CC, Pepin X, Ren X, Tran T, Tistaert C, Heimbach T, Kesisoglou F, Wagner C, Parrott N.: Use of Physiologically Based Pharmacokinetic (PBPK) Modeling for Predicting Drug-Food Interactions: an Industry Perspective. AAPS J, Volume 22 (6), 2020";"Yee S. In Vitro Permeability Across Caco-2 Cells (Colonic) Can Predict In Vivo (Small Intestinal) Absorption in Man—Fact or Myth. Pharm Res. 1997, 14, 763-766"
5-[2-[4-(1,2-benzothiazol-3-yl)piperazin-1-yl]ethyl]-6-chloro-1,3-dihydroindol-2-one;MM00589;O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1;MVWVFYHBGMAFLY-UHFFFAOYSA-N;412.936;3.81;60854;DB00246;;CHEMBL708;CACO;ECACO;37;;;;;;;;;;;-4.91009;;;;;;;;;;;;"Riedmaier AE, DeMent K, Huckle J, Bransford P, Stillhart C, Lloyd R, Alluri R, Basu S, Chen Y, Dhamankar V, Dodd S, Kulkarni P, Olivares-Morales A, Peng CC, Pepin X, Ren X, Tran T, Tistaert C, Heimbach T, Kesisoglou F, Wagner C, Parrott N.: Use of Physiologically Based Pharmacokinetic (PBPK) Modeling for Predicting Drug-Food Interactions: an Industry Perspective. AAPS J, Volume 22 (6), 2020";"Yee S. In Vitro Permeability Across Caco-2 Cells (Colonic) Can Predict In Vivo (Small Intestinal) Absorption in Man—Fact or Myth. Pharm Res. 1997, 14, 763-766"
3-(5,6-dihydrobenzo[b][1]benzazepin-11-yl)-N,N-dimethylpropan-1-amine;MM00504;CN(C)CCCN1c2ccccc2CCc2ccccc21;BCGWQEUPMDMJNV-UHFFFAOYSA-N;280.415;3.88;3696;DB00458;IXX;CHEMBL11;CACO;ECACO;37;;;;;;;;;;;-4.85078;;;;;;;;;;;;"Riedmaier AE, DeMent K, Huckle J, Bransford P, Stillhart C, Lloyd R, Alluri R, Basu S, Chen Y, Dhamankar V, Dodd S, Kulkarni P, Olivares-Morales A, Peng CC, Pepin X, Ren X, Tran T, Tistaert C, Heimbach T, Kesisoglou F, Wagner C, Parrott N.: Use of Physiologically Based Pharmacokinetic (PBPK) Modeling for Predicting Drug-Food Interactions: an Industry Perspective. AAPS J, Volume 22 (6), 2020";"Yee S. In Vitro Permeability Across Caco-2 Cells (Colonic) Can Predict In Vivo (Small Intestinal) Absorption in Man—Fact or Myth. Pharm Res. 1997, 14, 763-766"
D-Phe-L-Pro;MM15225;;;;;12011797;;;;CACO;ECACO;37;;;;;;;;;;;-4.3536;;;;;;;;;;;;"Riedmaier AE, DeMent K, Huckle J, Bransford P, Stillhart C, Lloyd R, Alluri R, Basu S, Chen Y, Dhamankar V, Dodd S, Kulkarni P, Olivares-Morales A, Peng CC, Pepin X, Ren X, Tran T, Tistaert C, Heimbach T, Kesisoglou F, Wagner C, Parrott N.: Use of Physiologically Based Pharmacokinetic (PBPK) Modeling for Predicting Drug-Food Interactions: an Industry Perspective. AAPS J, Volume 22 (6), 2020";"Yee S. In Vitro Permeability Across Caco-2 Cells (Colonic) Can Predict In Vivo (Small Intestinal) Absorption in Man—Fact or Myth. Pharm Res. 1997, 14, 763-766"
"Taurocholic acid";MM00691;CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C;WBWWGRHZICKQGZ-UHFFFAOYSA-N;515.706;2.37;6675;DB04348;TCH;CHEMBL224867;CACO;ECACO;37;;;;;;;;;;;-4.46218;;;;;;;;;;;;"Riedmaier AE, DeMent K, Huckle J, Bransford P, Stillhart C, Lloyd R, Alluri R, Basu S, Chen Y, Dhamankar V, Dodd S, Kulkarni P, Olivares-Morales A, Peng CC, Pepin X, Ren X, Tran T, Tistaert C, Heimbach T, Kesisoglou F, Wagner C, Parrott N.: Use of Physiologically Based Pharmacokinetic (PBPK) Modeling for Predicting Drug-Food Interactions: an Industry Perspective. AAPS J, Volume 22 (6), 2020";"Yee S. In Vitro Permeability Across Caco-2 Cells (Colonic) Can Predict In Vivo (Small Intestinal) Absorption in Man—Fact or Myth. Pharm Res. 1997, 14, 763-766"
CP-X;MM15226;;;;;;;;;CACO;ECACO;37;;;;;;;;;;;-4.46661;;;;;;;;;;;;"Riedmaier AE, DeMent K, Huckle J, Bransford P, Stillhart C, Lloyd R, Alluri R, Basu S, Chen Y, Dhamankar V, Dodd S, Kulkarni P, Olivares-Morales A, Peng CC, Pepin X, Ren X, Tran T, Tistaert C, Heimbach T, Kesisoglou F, Wagner C, Parrott N.: Use of Physiologically Based Pharmacokinetic (PBPK) Modeling for Predicting Drug-Food Interactions: an Industry Perspective. AAPS J, Volume 22 (6), 2020";"Yee S. In Vitro Permeability Across Caco-2 Cells (Colonic) Can Predict In Vivo (Small Intestinal) Absorption in Man—Fact or Myth. Pharm Res. 1997, 14, 763-766"
Corticosterone;MM00346;CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C(C(=O)CO)CCC12;OMFXVFTZEKFJBZ-UHFFFAOYSA-N;346.467;2.67;5753;DB04652;C0R;CHEMBL110739;CACO;QSAR-PSA;25;;;;;;;;;;;-5.065;;;;;;;;;;;;"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006";"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006"
2-(diethylamino)-N-(2,6-dimethylphenyl)acetamide;MM00092;CCN(CC)CC(=O)Nc1c(C)cccc1C;NNJVILVZKWQKPM-UHFFFAOYSA-N;234.343;2.58;3676;DB00281;LQZ;CHEMBL79;CACO;QSAR-PSA;25;;;;;;;;;;;-4.184;;;;;;;;;;;;"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006";"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006"
7-chloro-1-methyl-5-phenyl-3H-1,4-benzodiazepin-2-one;MM00094;CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21;AAOVKJBEBIDNHE-UHFFFAOYSA-N;284.743;3.15;3016;DB00829;DZP;CHEMBL12;CACO;QSAR-PSA;25;;;;;;;;;;;-4.31;;;;;;;;;;;;"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006";"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006"
2-[(E)-(2,6-dichlorophenyl)methylideneamino]guanidine;MM00497;N=C(N)NN=Cc1c(Cl)cccc1Cl;WDZVGELJXXEGPV-UHFFFAOYSA-N;231.08;1.81;5702063;DB00629;;CHEMBL420;CACO;QSAR-PSA;25;;;;;;;;;;;-4.879;;;;;;;;;;;;"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006";"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006"
Chromen-2-one;MM00042;O=c1ccc2ccccc2o1;ZYGHJZDHTFUPRJ-UHFFFAOYSA-N;146.145;1.79;323;DB04665;COU;CHEMBL6466;CACO;QSAR-PSA;25;;;;;;;;;;;-3.803;;;;;;;;;;;;"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006";"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006"
"Timolol ester";MM15244;;;;;;;;;CACO;QSAR-PSA;25;;;;;;;;;;;-5.331;;;;;;;;;;;;"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006";"Subramanian G, Kitchen DB.: Computational approaches for modeling human intestinal absorption and permeability. J Mol Model, Volume 12 (5), 577-589, 2006"
